degree,norm,pdf
472,0.013500371832275041,0.0002070208233548888
473,0.01352897431497054,0.0
474,0.013557576797666037,0.00020742914845026336
475,0.013586179280361535,0.0
476,0.013614781763057034,0.00020252924730576895
477,0.013643384245752531,0.0
478,0.01367198672844803,0.0001996709716381472
479,0.013700589211143527,0.0
480,0.013729191693839024,0.00019926264654277268
481,0.013757794176534523,0.0
482,0.01378639665923002,0.00019436274539827826
483,0.01381499914192552,0.0
484,0.013843601624621017,0.00019068781953990744
485,0.013872204107316516,0.0
486,0.013900806590012013,0.00018211299253704223
487,0.01392940907270751,0.0
488,0.01395801155540301,0.0001829296427277913
489,0.013986614038098507,0.0
490,0.014015216520794006,0.00018701289368153664
491,0.014043819003489503,0.0
492,0.014072421486185,0.0001996709716381472
493,0.014101023968880499,0.0
494,0.014129626451575996,0.0001804796921555441
495,0.014158228934271495,0.0
496,0.014186831416966993,0.0001886461940630348
497,0.01421543389966249,0.0
498,0.014244036382357989,0.00019436274539827826
499,0.014272638865053486,0.0
500,0.014301241347748985,0.00017517146591567516
501,0.014329843830444482,0.0
502,0.014358446313139981,0.00015761348681457018
503,0.014387048795835479,0.0
504,0.014415651278530976,0.00016333003814981365
505,0.014444253761226475,0.0
506,0.014472856243921972,0.00015475521114694844
507,0.014501458726617471,0.0
508,0.014530061209312968,0.00016006343738681739
509,0.014558663692008466,0.0
510,0.014587266174703965,0.000167413289103559
511,0.014615868657399462,0.0
512,0.01464447114009496,0.00014618038414408323
513,0.014673073622790458,0.0
514,0.014701676105485955,0.00016537166362668633
515,0.014730278588181454,0.0
516,0.014758881070876952,0.0001482220096209559
517,0.01478748355357245,0.0
518,0.014816086036267948,0.0001531219107654503
519,0.014844688518963447,0.0
520,0.014873291001658944,0.00015720516171919565
521,0.014901893484354441,0.0
522,0.01493049596704994,0.00014291378338108696
523,0.014959098449745438,0.0
524,0.014987700932440937,0.00014373043357183602
525,0.015016303415136434,0.0
526,0.015044905897831931,0.00013433895637822175
527,0.01507350838052743,0.0
528,0.015102110863222927,0.00014903865981170497
529,0.015130713345918426,0.0
530,0.015159315828613924,0.00012862240504297825
531,0.01518791831130942,0.0
532,0.01521652079400492,0.0001396471826180907
533,0.015245123276700417,0.0
534,0.015273725759395916,0.00015598018643307206
535,0.015302328242091413,0.0
536,0.015330930724786912,0.00013229733090134907
537,0.01535953320748241,0.0
538,0.015388135690177907,0.0001412804829995888
539,0.015416738172873406,0.0
540,0.015445340655568903,0.00014291378338108696
541,0.015473943138264402,0.0
542,0.0155025456209599,0.00013801388223659255
543,0.015531148103655397,0.0
544,0.015559750586350896,0.00013556393166434534
545,0.015588353069046393,0.0
546,0.015616955551741892,0.00013107235561522545
547,0.01564555803443739,0.0
548,0.015674160517132888,0.00014087215790421428
549,0.015702762999828385,0.0
550,0.015731365482523883,0.00012127255332623664
551,0.01575996796521938,0.0
552,0.01578857044791488,0.00012984738032910186
553,0.015817172930610378,0.0
554,0.015845775413305875,0.00013066403051985092
555,0.015874377896001372,0.0
556,0.01590298037869687,0.0001302557054244764
557,0.01593158286139237,0.0
558,0.015960185344087868,0.0001290307301383528
559,0.015988787826783365,0.0
560,0.016017390309478862,0.00012168087842161118
561,0.01604599279217436,0.0
562,0.01607459527486986,0.00010616452479737888
563,0.016103197757565357,0.0
564,0.016131800240260855,0.00012739742975685466
565,0.016160402722956352,0.0
566,0.01618900520565185,0.00011800595256324037
567,0.01621760768834735,0.0
568,0.016246210171042847,0.00012168087842161118
569,0.016274812653738344,0.0
570,0.01630341513643384,0.00012372250389848386
571,0.01633201761912934,0.0
572,0.01636062010182484,0.00011923092784936397
573,0.016389222584520337,0.0
574,0.016417825067215834,0.0001159643270863677
575,0.01644642754991133,0.0
576,0.01647503003260683,0.00011269772632337142
577,0.01650363251530233,0.0
578,0.016532234997997827,0.000101672948748259
579,0.016560837480693324,0.0
580,0.01658943996338882,0.00011188107613262236
581,0.016618042446084322,0.0
582,0.01664664492877982,0.00011678097727711677
583,0.016675247411475316,0.0
584,0.016703849894170814,0.00010616452479737888
585,0.01673245237686631,0.0
586,0.01676105485956181,0.00010493954951125527
587,0.01678965734225731,0.0
588,0.016818259824952806,0.00010902280046500061
589,0.016846862307648303,0.0
590,0.0168754647903438,0.00010943112556037516
591,0.0169040672730393,0.0
592,0.0169326697557348,9.963132327138634e-05
593,0.016961272238430296,0.0
594,0.016989874721125793,0.00011065610084649876
595,0.01701847720382129,0.0
596,0.01704707968651679,0.00010657284989275342
597,0.01707568216921229,0.0
598,0.017104284651907786,0.0001171893023724913
599,0.017132887134603283,0.0
600,0.01716148961729878,0.00011024777575112422
601,0.01719009209999428,0.0
602,0.017218694582689778,0.00010085629855750993
603,0.017247297065385275,0.0
604,0.017275899548080773,0.00010698117498812795
605,0.01730450203077627,0.0
606,0.01733310451347177,0.00010738950008350248
607,0.017361706996167268,0.0
608,0.017390309478862765,9.881467308063727e-05
609,0.017418911961558262,0.0
610,0.01744751444425376,9.963132327138634e-05
611,0.01747611692694926,0.0
612,0.017504719409644758,0.00010289792403438261
613,0.017533321892340255,0.0
614,0.017561924375035752,8.656492021940124e-05
615,0.017590526857731253,0.0
616,0.01761912934042675,9.677304760376459e-05
617,0.017647731823122247,0.0
618,0.017676334305817745,8.73815704101503e-05
619,0.017704936788513242,0.0
620,0.017733539271208743,8.901487079164845e-05
621,0.01776214175390424,0.0
622,0.017790744236599737,0.00010003964836676087
623,0.017819346719295234,0.0
624,0.01784794920199073,9.718137269913913e-05
625,0.017876551684686232,0.0
626,0.01790515416738173,9.064817117314658e-05
627,0.017933756650077227,0.0
628,0.017962359132772724,8.084836888415777e-05
629,0.01799096161546822,0.0
630,0.018019564098163722,9.963132327138634e-05
631,0.01804816658085922,0.0
632,0.018076769063554717,8.901487079164845e-05
633,0.018105371546250214,0.0
634,0.01813397402894571,9.023984607777205e-05
635,0.018162576511641212,0.0
636,0.01819117899433671,9.595639741301553e-05
637,0.018219781477032206,0.0
638,0.018248383959727704,8.207334417028137e-05
639,0.0182769864424232,0.0
640,0.0183055889251187,9.268979665001925e-05
641,0.0183341914078142,0.0
642,0.018362793890509696,8.24816692656559e-05
643,0.018391396373205193,0.0
644,0.01841999885590069,8.411496964715403e-05
645,0.01844860133859619,0.0
646,0.01847720382129169,7.962339359803416e-05
647,0.018505806303987186,0.0
648,0.018534408786682683,8.044004378878322e-05
649,0.018563011269378184,0.0
650,0.01859161375207368,7.594846773966335e-05
651,0.018620216234769178,0.0
652,0.018648818717464676,7.839841831191056e-05
653,0.018677421200160173,0.0
654,0.018706023682855673,7.554014264428882e-05
655,0.01873462616555117,0.0
656,0.018763228648246668,8.86065456962739e-05
657,0.018791831130942165,0.0
658,0.018820433613637663,7.023191640441988e-05
659,0.018849036096333163,0.0
660,0.01887763857902866,7.758176812116149e-05
661,0.018906241061724158,0.0
662,0.018934843544419655,7.513181754891428e-05
663,0.018963446027115152,0.0
664,0.018992048509810653,8.288999436103043e-05
665,0.01902065099250615,0.0
666,0.019049253475201647,8.411496964715403e-05
667,0.019077855957897145,0.0
668,0.019106458440592642,7.594846773966335e-05
669,0.019135060923288143,0.0
670,0.01916366340598364,7.145689169054348e-05
671,0.019192265888679137,0.0
672,0.019220868371374634,7.472349245353975e-05
673,0.019249470854070132,0.0
674,0.019278073336765632,7.186521678591801e-05
675,0.01930667581946113,0.0
676,0.019335278302156627,7.06402414997944e-05
677,0.019363880784852124,0.0
678,0.01939248326754762,6.492369016455093e-05
679,0.019421085750243122,0.0
680,0.01944968823293862,7.676511793041243e-05
681,0.019478290715634117,0.0
682,0.019506893198329614,6.614866545067454e-05
683,0.01953549568102511,0.0
684,0.019564098163720612,7.594846773966335e-05
685,0.01959270064641611,0.0
686,0.019621303129111606,6.737364073679814e-05
687,0.019649905611807104,0.0
688,0.019678508094502604,7.227354188129254e-05
689,0.0197071105771981,0.0
690,0.0197357130598936,6.533201525992546e-05
691,0.019764315542589096,0.0
692,0.019792918025284593,6.369871487842733e-05
693,0.019821520507980094,0.0
694,0.01985012299067559,5.839048863855838e-05
695,0.01987872547337109,0.0
696,0.019907327956066586,6.81902909275472e-05
697,0.019935930438762083,0.0
698,0.019964532921457584,6.94152662136708e-05
699,0.01999313540415308,0.0
700,0.02002173788684858,6.492369016455093e-05
701,0.020050340369544076,0.0
702,0.020078942852239573,7.676511793041243e-05
703,0.020107545334935074,0.0
704,0.02013614781763057,5.675718825706025e-05
705,0.020164750300326068,0.0
706,0.020193352783021565,6.81902909275472e-05
707,0.020221955265717063,0.0
708,0.020250557748412563,5.7573838447809316e-05
709,0.02027916023110806,0.0
710,0.020307762713803558,7.023191640441988e-05
711,0.020336365196499055,0.0
712,0.020364967679194552,6.533201525992546e-05
713,0.020393570161890053,0.0
714,0.02042217264458555,6.492369016455093e-05
715,0.020450775127281048,0.0
716,0.020479377609976545,5.3490587494063974e-05
717,0.020507980092672042,0.0
718,0.020536582575367543,6.57403403553e-05
719,0.02056518505806304,0.0
720,0.020593787540758537,6.94152662136708e-05
721,0.020622390023454035,0.0
722,0.020650992506149535,5.594053806631118e-05
723,0.020679594988845033,0.0
724,0.02070819747154053,6.533201525992546e-05
725,0.020736799954236027,0.0
726,0.020765402436931524,6.369871487842733e-05
727,0.020794004919627025,0.0
728,0.020822607402322522,6.247373959230372e-05
729,0.02085120988501802,0.0
730,0.020879812367713517,6.57403403553e-05
731,0.020908414850409014,0.0
732,0.020937017333104515,5.594053806631118e-05
733,0.020965619815800012,0.0
734,0.02099422229849551,5.308226239868944e-05
735,0.021022824781191007,0.0
736,0.021051427263886504,6.124876430618012e-05
737,0.021080029746582005,0.0
738,0.021108632229277502,6.247373959230372e-05
739,0.021137234711973,0.0
740,0.021165837194668496,6.165708940155465e-05
741,0.021194439677363994,0.0
742,0.021223042160059494,6.57403403553e-05
743,0.02125164464275499,0.0
744,0.02128024712545049,6.288206468767825e-05
745,0.021308849608145986,0.0
746,0.021337452090841483,5.512388787556211e-05
747,0.021366054573536984,0.0
748,0.02139465705623248,5.389891258943851e-05
749,0.02142325953892798,0.0
750,0.021451862021623476,5.1448962017191304e-05
751,0.021480464504318973,0.0
752,0.021509066987014474,5.879881373393292e-05
753,0.02153766946970997,0.0
754,0.02156627195240547,4.6957385968071426e-05
755,0.021594874435100966,0.0
756,0.021623476917796466,5.798216354318385e-05
757,0.021652079400491964,0.0
758,0.02168068188318746,4.614073577732236e-05
759,0.021709284365882958,0.0
760,0.021737886848578455,5.920713882930745e-05
761,0.021766489331273956,0.0
762,0.021795091813969453,5.798216354318385e-05
763,0.02182369429666495,0.0
764,0.021852296779360448,4.8590686349569566e-05
765,0.021880899262055945,0.0
766,0.021909501744751446,5.675718825706025e-05
767,0.021938104227446943,0.0
768,0.02196670671014244,5.594053806631118e-05
769,0.021995309192837938,0.0
770,0.022023911675533435,5.389891258943851e-05
